aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
79172;Sensilind;12.07.1;3543161207118;Sensilind Form "SUPER 7" - anatomisch geformte Inkontinenzvorlagen - 84 Stück;Textilähnliches. Weiches und atmungsaktives Außenmaterial. Anatomischer Passform. Hochwertiger Verteiler-Vliesstoff. Ein doppelter Saugkern mit Superabsorber. Sichere Auslaufsperren bieten einen hohen Auslaufschutz. Abmessungen: 70 x 36 cm.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;46.60;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/form-super-7.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/_/3_form_super_7.jpg;53.59;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;11056127;;
79170;Sensilind;12.05.1;3543161205114;Sensilind Form "PLUS 5" - anatomisch geformte Inkontinenzvorlagen - 112 Stück;Textilähnliches. Weiches und atmungsaktives Außenmaterial. Anatomischer Passform. Hochwertiger Verteiler-Vliesstoff. Ein doppelter Saugkern mit Superabsorber. Sichere Auslaufsperren bieten einen hohen Auslaufschutz. Abmessungen: 70 x 36 cm.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;44.98;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/form-plus-5.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/_/1_form_plus_5.jpg;51.73;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;11056104;;
79171;Sensilind;12.06.1;3543161206111;Sensilind Form ;Bei den Sensilind FORM 6 handelt es sich um anatomisch geformte Inkontinenzvorlagen. Diese finden Anwendung bei mittlerer Inkontinenz von erwachsenen Männern und Frauen. Diese Inkontinenzvorlagen garantieren auf Grund Ihrer weichen textilähnlichen Oberfläche einen hohen Tragekomfort und Diskretion durch Geräuscharmut kaum knistern oder rascheln bei Bewegungen. Selbstverständlich sind diese Vorlagen voll atmungsaktiv wie es sich für ein Premium Produkt gehört.  Dadurch wird die Wärmeentwicklung und daraus resultierende Schweißbildung reduziert. Dies wiederum sorgt für ein angenehmes Mikroklima auf der strapazierten Haut. Die Innenseite der Inkontinenzvorlage ist angenehm weich. Dieser geschmeidige Vliesstoff auf der gesamten Oberfläche sorgt dafür dass der Urin schnell aufgenommen und in den Kern weitergeleitet wird.  Der hoch absorbierende Saugkern besteht aus zwei Schichten um eine optimale Saugleistung zu gewähren. Der Kern besteht aus Zellstoffflocken welche mit SAP (Superabsorber) angereicht sind. Dieser ;Home > Inkontinenz > Nach Marken sortiert > Sensilind;57.77;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/form-extra-6.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/_/2_form_extra_6.jpg;60.66;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;11056110;;
79911;Sensilind;2049014;4048681127933;Sensilind Feuchtpflegetücher (80 Stück/Karton);Reinigende Feuchtpflegetücher auf Basis natürlicher Rohstoffe zur Pflege sensibler Haut. Mit besonders hautfreundlichen Tensiden Allantoin und Aloe Vera für ein weiches samtiges Hautgefühl.;Home > Sachbedarf > Pflegezubehör ;2.49;https://www.inko-versand.de/sachbedarf/pflegezubehoer/feuchtpflegetucher.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/f/7feuchtpflegetcher.jpg;2.61;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;06552692;;
41061;Sensilind;1890019;4002017029353;Sensilind Hautschutzcreme 100 ml;Schnell einziehende beruhigende Hautschutzcreme mit ausgewählten Pflegekomponenten. Zur intensiven Pflege trockener und strapazierter Hände. Glättet die Haut macht die Hände samtweich und geschmeidig beugt rauhen Händen vor.  Mit Aloe Vera Kamille-Extrakt und a-Bisabolol.  100 ml Tube;Home > Sachbedarf > Pflegezubehör ;2.61;https://www.inko-versand.de/sachbedarf/pflegezubehoer/sensilind-hautschutzcreme-100-ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/n/inko-versand_sensilind_handcreme_100_3_1.jpg;3;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;9902164;;
168119/2;Hartmann;168119;4052199261683;MoliCare Premium Form normal (MoliForm Premium soft light) - mittlere Inkontinenz - 30 Stk.;Neuer Name neue Verpackung bewährte Qualität!.von Hartmann.mittlere Inkontinenz.für mobile als auch bettlägerige Patienten.für Frauen und Männer. Inkontinenzvorlagen mit textilartiger Außenseite. mit Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. hohe Saugkraft und Speicherleistung. diskret weiß mit Farbkennzeichnung der Saugstärke. Maße: 69 x 31cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;9.19;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicarer-premium-form-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-normal-30-pcs_31_inko-versand_1.jpg;10.57;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12458313;;
168 175/1;Hartmann;168175;4052199267418;MoliCare Form normal plus (MoliForm Comfort normal) - mittlere Inkontinenz / Stuhlinkontinenz - 30 Stk. - von Hartmann;Neuer Name neue Verpackung bewährte Qualität!.auch Stuhlinkontinenz geeignet.für Männer und Frauen.mit feuchtigkeitsundurchlässiger blauer Außenfolie.mit integriertem Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts.anatomische Passform.zuverlässiger Auslaufschutz mit elastischen Seitenbündchen.für mobile als auch bettlägerige Patienten.antibakterielles pH-hautneutrales Dry-Plus-Vlies.Vliesabdeckung mit weicher Außenfolie beschichtet.geruchsbindender 3-lagiger Ultra-Saugkern.hypoallergenes und dermatologisch getestetes Material.4 von 10 Tropfen.Maße: 62 x 295 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;10.25;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-form-normal-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-normal-plus-30-pcs_31_inko-versand_3.jpg;11.79;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12565523;;
168 019/2;Hartmann;168019;4049500866910;MoliCare Form normal plus (MoliForm Comfort normal) - mittelstarker Inkontinenz auch Stuhlinkontinenz - 30 Stk.;Neuer Name neue Verpackung bewährte Qualität!.von Hartmann. schwerer Inkontinenz auch Stuhlinkontinenz.  für mobile als auch bettlägerige Patienten.  für Frauen und Männer. Inkontinenzvorlagen mit textilartiger Außenseite. mit Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. hohe Saugkraft und Speicherleistung. diskret weiß mit Farbkennzeichnung der Saugstärke. Maße: 62 x295 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;15.16;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicarer-premium-form-normal-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-normal-plus-30-pcs_31_inko-versand_2.jpg;18.19;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12458342;;
168 219/2;Hartmann;168219;4052199266879;MoliCare Premium Form extra (MoliForm Premium soft plus) - mittlere Inkontinenz auch Stuhlinkontinenz - 30 Stk.;Neuer Name neue Verpackung bewährte Qualität!. von Hartmann. mittlere Inkontinenz auch Stuhlinkontinenz. für mobile als auch bettlägerige Patienten. für Frauen und Männer. Inkontinenzvorlagen mit textilartiger Außenseite. mit Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. hohe Saugkraft und Speicherleistung. diskret weiß mit Farbkennzeichnung der Saugstärke. Maße: 62 x 295cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;15.25;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicarer-premium-form-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot_molicare-premium-form-extra-30-pcs_31_inko-versand_2.jpg;17.54;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12458365;;
168 275/1;Hartmann;168275;4052199267449;MoliCare Form extra (MoliForm Comfort plus) - mittlere Inkontinenz / Stuhlinkontinenz - 30 Stk. ;Neuer Name neue Verpackung bewährte Qualität!.  auch Stuhlinkontinenz geeignet. für Männer und Frauen. mit feuchtigkeitsundurchlässiger blauer Außenfolie. mit integriertem Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. anatomische Passform. zuverlässiger Auslaufschutz mit elastischen Seitenbündchen. für mobile als auch bettlägerige Patienten. antibakterielles pH-hautneutrales Dry-Plus-Vlies. Vliesabdeckung mit weicher Außenfolie beschichtet. geruchsbindender 3-lagiger Ultra-Saugkern. hypoallergenes und dermatologisch getestetes Material. 5 von 10 Tropfen. Maße: 62 x 295cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;16.40;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-form-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot_molicare-premium-form-extra-30-pcs_31_inko-versand_3.jpg;18.86;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12565552;;
168 375/1;Hartmann;168375;4052199267470;MoliCare Form extra plus (MoliForm Premium soft extra) - mittlere Inkontinenz / Stuhlinkontinenz - 30 Stk.;Neuer Name neue Verpackung bewährte Qualität!. auch Stuhlinkontinenz geeignet.  für Männer und Frauen. mit feuchtigkeitsundurchlässiger blauer Außenfolie. mit integriertem Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. anatomische Passform. zuverlässiger Auslaufschutz mit elastischen Seitenbündchen. für mobile als auch bettlägerige Patienten. antibakterielles pH-hautneutrales Dry-Plus-Vlies. Vliesabdeckung mit weicher Außenfolie beschichtet. geruchsbindender 3-lagiger Ultra-Saugkern.  hypoallergenes und dermatologisch getestetes Material. 6 von 10 Tropfen. Maße: 69 x 31cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;16.25;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-form-extra-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-extra-plus-30-pcs_31_inko-versand_3.jpg;18.69;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12565575;;
168 319/2;Hartmann;168319;4049500866903;MoliCare Premium Form extra plus (MoliForm Premium soft) - schwerer Inkontinenz auch Stuhlinkontinenz - 30 Stk. ;Neuer Name neue Verpackung bewährte Qualität!. von Hartmann. schwerer Inkontinenz auch Stuhlinkontinenz. für mobile als auch bettlägerige Patienten. für Frauen und Männer. Inkontinenzvorlagen mit textilartiger Außenseite. mit Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. hohe Saugkraft und Speicherleistung. diskret weiß mit Farbkennzeichnung der Saugstärke. Maße: 69 x 31cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;18.65;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicarer-premium-form-extra-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-extra-plus-30-pcs_31_inko-versand_2.jpg;21.45;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12458388;;
168 575/1;Hartmann;168575;4052199267500;MoliCare Form super plus (MoliForm Comfort super) - starke Inkontinenz / Stuhlinkontinenz - 30 Stk.;Neuer Name neue Verpackung bewährte Qualität!. auch Stuhlinkontinenz geeignet. für Männer und Frauen. mit feuchtigkeitsundurchlässiger blauer Außenfolie. mit integriertem Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. anatomische Passform. zuverlässiger Auslaufschutz mit elastischen Seitenbündchen. für mobile als auch bettlägerige Patienten.  antibakterielles pH-hautneutrales Dry-Plus-Vlies. Vliesabdeckung mit weicher Außenfolie beschichtet. geruchsbindender 3-lagiger Ultra-Saugkern. hypoallergenes und dermatologisch getestetes Material. 8 von 10 Tropfen. Maße: 69 x 31cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;20.24;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-form-super-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-super-plus-30-pcs_31_inko-versand_5.jpg;23.28;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12565598;;
168 919/3;Hartmann;168919;4052199267050;MoliCare Premium Form super plus (MoliForm Premium soft super) - starke Inkontinenz auch Stuhlinkontinenz - 30 Stk. ; Neuer Name neue Verpackung bewährte Qualität!. von Hartmann. starke Inkontinenz auch Stuhlinkontinenz geeignet. für mobile als auch bettlägerige Patienten. für Frauen und Männer. Inkontinenzvorlagen mit textilartiger Außenseite. mit Nässeindikator zur Anzeige des optimalen Wechselzeitpunkts. hohe Saugkraft und Speicherleistung. diskret weiß mit Farbkennzeichnung der Saugstärke. 69 x 31cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;26.37;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicarer-premium-form-super-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/p/a/packshot__molicare-premium-form-super-plus-30-pcs_31_inko-versand_4.jpg;30.33;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12458454;;
947790;Hartmann;947790;4052199265513;MoliCare Premium Fixpants long leg S - mittlere bis starke Inkontinenz - 25 Stk.;Fixierhöschen aus 95% Polyester 3% Elasthan 2% Nylon. zu kombinieren mit Inkontinenzmaterial wie Vorlagen. dichtes und extrem dehnbares Material. hält bis zu 50 Wäschen. für Frauen und Männer. von Hartmann. Bauchumfang: 45 - 80 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;24.50;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-fixpants-long-leg-small.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/n/anwendung_molicare-premium-fixpant-longleg_l_mit_molicare-premium-form-extra-plus_30_inko-versand_20.jpg;28.17;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12543929;;
9477915;Hartmann;9477915;4052199265605;MoliCare Premium Fixpants long leg M - mittlere bis starke Inkontinenz - 25 Stk. ;Fixierhöschen aus 95% Polyester 3% Elasthan 2% Nylon. zu kombinieren mit Inkontinenzmaterial wie Vorlagen. dichtes und extrem dehnbares Material. hält bis zu 50 Wäschen. für Frauen und Männer. von Hartmann. Bauchumfang: 60 –100 cm  ;Home > Inkontinenz > Nach Marken sortiert > Hartmann;24.69;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-fixpants-long-leg-medium.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/n/anwendung_molicare-premium-fixpant-longleg_l_mit_molicare-premium-form-extra-plus_30_inko-versand_17.jpg;28.39;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12543935;;
947792;Hartmann;947792;4052199265698;MoliCare Premium Fixpants long leg L - mittlere bis starke Inkontinenz - 25 Stk.;Fixierhöschen aus 95% Polyester 3% Elasthan 2% Nylon.  zu kombinieren mit Inkontinenzmaterial wie Vorlagen. dichtes und extrem dehnbares Material. hält bis zu 50 Wäschen. für Frauen und Männer. von Hartmann. Bauchumfang: 80 - 120 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;25.79;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-fixpants-long-leg-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/n/anwendung_molicare-premium-fixpant-longleg_l_mit_molicare-premium-form-extra-plus_30_inko-versand_18.jpg;29.66;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12543941;;
9477935;Hartmann;9477935;4052199265759;MoliCare Premium Fixpants long leg XL - mittlere bis starke Inkontinenz - 25 Stk.;Fixierhöschen aus 95% Polyester 3% Elasthan 2% Nylon. zu kombinieren mit Inkontinenzmaterial wie Vorlagen. dichtes und extrem dehnbares Material. für Frauen und Männer. von Hartmann. Bauchumfang: 100 -160 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;29.46;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-fixpants-long-leg-xl.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/n/anwendung_molicare-premium-fixpant-longleg_l_mit_molicare-premium-form-extra-plus_30_inko-versand_19.jpg;33.88;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12543958;;
9477994;Hartmann;947794;4052199265841;MoliCare Premium Fixpants long leg XXL - mittlere bis starke Inkontinenz - 25 Stk.;Fixierhöschen aus 95% Polyester 3% Elasthan 2% Nylon.  zu kombinieren mit Inkontinenzmaterial wie Vorlagen. dichtes und extrem dehnbares Material. hält bis zu 50 Wäschen. für Frauen und Männer. von Hartmann. Bauchumfang: 140 –180 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;30.99;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-fixpants-long-leg-xxl.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/n/anwendung_molicare-premium-fixpant-longleg_l_mit_molicare-premium-form-extra-plus_30_inko-versand_21.jpg;35.64;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12543964;;
9477894;Hartmann;9477894;4052199265933;MoliCare Premium Fixpants long leg XXXL - mittlere bis starke Inkontinenz - 25 Stk. ;Fixierhöschen aus 95% Polyester 3% Elasthan 2% Nylon. zu kombinieren mit Inkontinenzmaterial wie Vorlagen. dichtes und extrem dehnbares Material. hält bis zu 50 Wäschen. für Frauen und Männer. von Hartmann. Bauchumfang: 160-200 cm;Home > Inkontinenz > Nach Marken sortiert > Hartmann;31.49;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/hartmann/molicare-premium-fixpants-long-leg-xxxl.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/n/anwendung_molicare-premium-fixpant-longleg_l_mit_molicare-premium-form-extra-plus_30_inko-versand_23.jpg;36.21;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;12543970;;
9805960;Hartmann;9805960;4031678044412;GlowCheck Test-Kit Reinigungs- und Desinfektionskontrolle von Hartmann (BODE);ermöglicht eine kurzfristige Aussage. einfachste Handhabung. jederzeit und überall einsetzbar. schneller Überblick über die Effektivität des Reinigungsdienstes. hoher Grad an erzieherischer Wirkung. preisgünstig;Home > Hygiene > Reinigung;141.26;https://www.inko-versand.de/hygiene-reinigung/glowcheck-test-kit-reinigungs-und-desinfektionskontrolle-von-hartmann-bode.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/n/inko-versand-hartmann-bode-pzn3538556-bode-hygiene.jpg;162.45;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;03538556;;
SE-094-JX30-A01;Seni;SE-094-JX30-A01;05900516693176;SENI Kids Junior extra - starke Inkontinenz - für Kinder zw. 16-30 kg - 30 Stk.;Seni Kids Windeln sind atmungsaktiv und speziell für Kinder mit Inkontinent die herkömmliche Babywindeln nicht mehr benutzen entwickelt worden. Die Windeln verfügen über seitliche Klebeverschlüsse und sind somit für mehrmaliges Öffnen und Schlissen geeignet.;Home > Inkontinenz;8.14;https://www.inko-versand.de/inkontinenzbedarf/seni-kids-junior-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senikids_juniorextra_inko-versant.jpg;8.80;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;09532572;;
9250313;Hartmann;9250313;4052199217925;Themoval Rapid 10sec-FTH - Für Skala orale axillare und rektale Messung der Körpertemperatur von Hartmann;Thermoval® rapid von Hartmann ein digitale Fieberthermometer Thermoval® rapid von Hartmann mit extrem kurzer Messzeit.;Home > Sachbedarf;6.45;https://www.inko-versand.de/sachbedarf/themoval-rapid-10sec-fth-fuer-skala-orale-axillare-und-rektale-messung-der-koerpertemperatur-von-hartmann.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/n/inko-versand_hartmann_themoval-rapid-10sec-fth.jpg;7.42;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;10323164;;
9002910;Hartmann;9002910;4052199214818;Hartmann Tensoval® cardio control online USB-Kit Tensoval duo control;Einfache und zuverlässige Blutdrucküberwachung: Mit Tensoval® cardio control online – einem eigens entwickelten USB-Kabel und zugehöriger Webapplikation – können Sie Ihre Blutdruckwerte speichern auswerten und verwalten.;Home > Sachbedarf;27.23;https://www.inko-versand.de/sachbedarf/tensoval-usb-sk1-p1.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/t/e/tensoval-duo-control-hartmann_inko-versand_pzn-10256255.jpg;31.31;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;10256255;;
9002510;Hartmann;9002510;4052199003900;Tensoval Comfort Classic - Blutdruckmessgeräte von Hartmann;Tensoval comfort classic ist ein vollautomatisches qualitativ hochwertiges Blutdruckmessgerät das schnelle und exakte Messwerte liefert und durch seine kompakte Größe und das anwenderfreundliche Design einfach zu bedienen ist. Zuverlässige Messung Tensoval comfort classic ist klinisch validiert gemäß den internationalen medizinischen Standards.;Home > Sachbedarf;38.12;https://www.inko-versand.de/sachbedarf/tensoval-comfort-classic-hartmann.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/o/b/oberarm-blutdruckmessgeraet-hartmann-inko-versand-tensoval-comfort-classic-pzn__10740086.jpg;39.24;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;10740086;;
SE-094-SM10-A03;Seni;SE-094-SM10-A03;5900516691691;Super Seni Trio Small - sehr starke Inkontinenz - 10 Stk.;Super Seni Trio ist eine atmungsaktive und sichere Inkontinenzwindel für mobile ebenso wie für bettlägerige Personen. Die Fit & Dry Eigenschaft bieten den Windeln eine starke Zuverlässigkeit und optimalen Komfort.     Der Schrittbereich ist schmaler geschnitten und hat einen verstärkten Saugkern. Somit kann die Feuchtigkeit noch schneller aufgenommen werden und ein Trockengefühl bleibt erhalten. Das Auslaufen wird durch die hydrophoben Seitenbündchen verhindert. Der Nässeindikator zeigt an wann der ideale Zeitpunkt zum Wechseln ist. Für pflegende Angehörige ist der Nässeindikator eine hilfreiches Element.;Home > Inkontinenz ;5.05;https://www.inko-versand.de/inkontinenzbedarf/super-seni-trio-small.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/u/supersenitrio_1_inko-versand_2.jpg;5.81;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;00190986;;
SE-094-ME10-A03;Seni;SE-094-ME10-A03;5900516691707;Super Seni Trio Medium - sehr starke Inkontinenz - 10 Stk.;;Home > Inkontinenz ;6.14;https://www.inko-versand.de/inkontinenzbedarf/super-seni-trio-medium.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/u/supersenitrio_1_inko-versand.jpg;7.06;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;00190992;;
SE-094-LA10-A03;Seni;SE-094-LA10-A03;5900516691714;Super Seni Trio Large - sehr starke Inkontinenz - 10 Stk.;Super Seni Trio ist eine atmungsaktive und sichere Inkontinenzwindel für mobile ebenso wie für bettlägerige Personen. Die Fit & Dry Eigenschaft bieten den Windeln eine starke Zuverlässigkeit und optimalen Komfort.     Der Schrittbereich ist schmaler geschnitten und hat einen verstärkten Saugkern. Somit kann die Feuchtigkeit noch schneller aufgenommen werden und ein Trockengefühl bleibt erhalten. Das Auslaufen wird durch die hydrophoben Seitenbündchen verhindert. Der Nässeindikator zeigt an wann der ideale Zeitpunkt zum Wechseln ist. Für pflegende Angehörige ist der Nässeindikator eine hilfreiches Element.;Home > Inkontinenz ;7.09;https://www.inko-versand.de/inkontinenzbedarf/super-seni-trio-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/u/supersenitrio_1_inko-versand_3.jpg;8.15;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;00191000;;
SE-094-XL10-A03;Seni;SE-094-XL10-A03;5900516691721;Super Seni Trio Extra Large - sehr starke Inkontinenz - 10 Stk.;Super Seni Trio ist eine atmungsaktive und sichere Inkontinenzwindel für mobile ebenso wie für bettlägerige Personen. Die Fit & Dry Eigenschaft bieten den Windeln eine starke Zuverlässigkeit und optimalen Komfort.     Der Schrittbereich ist schmaler geschnitten und hat einen verstärkten Saugkern. Somit kann die Feuchtigkeit noch schneller aufgenommen werden und ein Trockengefühl bleibt erhalten. Das Auslaufen wird durch die hydrophoben Seitenbündchen verhindert. Der Nässeindikator zeigt an wann der ideale Zeitpunkt zum Wechseln ist. Für pflegende Angehörige ist der Nässeindikator eine hilfreiches Element.;Home > Inkontinenz ;7.99;https://www.inko-versand.de/inkontinenzbedarf/super-seni-trio-extra-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/u/supersenitrio_1_inko-versand_1.jpg;9.19;1-3 Werktage bei Bestellungen vor 12.00 Uhr;4.50;0191253;;
